start_line_1,stop_line_1,start_line_2,stop_line_2,start_line_3,stop_line_3,start_line_4,stop_line_4,start_line_5,stop_line_5,start_line_6,stop_line_6,start_line_7,stop_line_7,start_line_8,stop_line_8,estimation_surface,digit
2,4,1,5,1,5,1,6,1,6,1,6,2,6,2,5,32,0
2,5,1,6,1,6,1,6,2,6,5,6,2,6,2,6,31,9
2,6,2,6,1,4,1,5,4,5,4,5,2,5,2,4,22,5
2,4,2,5,2,5,3,5,4,5,3,5,2,6,1,7,23,2
2,5,1,5,1,6,1,6,2,6,6,6,2,6,2,6,29,9
2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,24,1
1,6,1,6,1,4,1,4,1,4,3,4,2,4,2,4,24,5
2,5,1,5,1,6,1,6,1,6,1,6,2,6,2,5,34,0
2,6,2,6,1,5,1,6,2,6,4,6,3,5,2,5,28,5
2,6,2,6,5,6,2,6,2,6,3,4,2,4,2,3,21,7
2,4,2,6,1,6,1,6,1,6,1,6,1,6,2,6,35,0
1,4,1,6,1,6,1,5,2,4,1,4,1,4,2,4,27,8
2,6,1,6,1,5,1,6,1,6,4,6,2,5,2,4,30,5
3,4,2,4,2,3,2,5,2,6,2,7,2,7,3,6,24,6
2,5,2,5,2,4,1,5,1,4,2,4,2,4,2,5,22,1
3,5,3,5,3,5,1,5,1,4,2,4,3,5,4,6,19,1
2,5,2,5,3,5,2,5,2,6,5,6,2,6,2,6,24,3
2,5,2,5,4,5,2,5,2,5,5,6,1,6,1,6,24,3
3,5,2,5,1,5,1,6,1,6,4,5,4,5,4,5,22,4
3,4,2,4,2,3,2,3,2,6,2,6,2,7,3,6,21,6
3,6,2,6,1,6,1,6,1,6,1,5,3,5,3,4,29,4
3,6,2,7,2,6,1,6,2,6,4,5,4,5,3,5,25,9
2,4,1,5,1,5,1,6,1,6,2,6,2,6,2,6,32,0
2,5,1,5,1,5,1,5,2,5,2,6,2,6,2,5,29,8
2,5,1,5,1,5,2,5,2,6,5,6,2,6,2,6,27,3
2,7,2,7,5,6,2,6,2,6,3,5,3,4,3,4,23,7
2,5,2,5,1,6,1,6,1,6,1,6,2,5,2,4,31,0
3,5,2,5,2,3,2,5,2,6,1,7,1,7,2,6,29,6
3,6,2,6,1,3,1,6,1,6,5,6,3,5,3,5,24,5
2,4,2,5,1,6,1,6,1,6,1,6,2,6,2,5,32,0
2,4,1,5,1,6,1,6,1,6,2,6,2,6,2,5,32,0
2,6,2,6,5,6,1,6,1,6,3,5,3,4,2,4,24,7
2,6,2,7,2,6,2,6,2,5,3,4,2,4,2,4,25,7
2,6,2,6,1,6,1,6,1,6,4,6,2,5,2,4,30,5
3,7,2,7,2,6,1,6,1,5,4,5,3,5,4,5,26,9
2,5,2,5,2,4,1,4,1,4,2,4,2,5,2,5,22,1
3,6,2,6,1,6,1,6,2,6,4,5,4,5,4,5,24,4
1,4,1,5,1,5,3,5,3,5,2,4,1,6,1,6,27,2
2,6,2,6,5,6,1,6,1,5,3,4,3,4,3,4,21,7
2,4,1,4,1,5,2,5,3,5,3,4,2,7,2,7,25,2
1,5,1,6,1,5,2,5,2,6,5,6,1,6,1,5,30,3
4,6,3,7,2,7,1,6,1,6,4,5,4,5,4,5,24,9
2,5,1,6,1,5,1,5,1,5,1,6,1,6,2,5,33,8
2,6,2,6,1,5,1,6,1,6,4,6,2,5,2,4,29,5
3,5,3,4,2,5,1,6,1,6,1,6,2,5,3,5,26,4
3,6,1,6,1,6,2,5,2,5,2,6,2,6,3,5,29,8
2,4,1,5,1,5,4,5,3,5,3,4,2,6,2,6,22,2
3,5,3,5,2,5,1,5,1,5,3,5,3,5,3,5,21,1
2,5,1,5,1,6,1,6,1,6,1,6,2,5,2,5,33,0
3,5,3,4,2,6,2,6,1,6,1,6,1,5,3,5,27,4
2,4,1,5,1,5,4,5,4,5,3,4,2,6,2,6,21,2
2,6,1,6,1,6,1,6,1,6,4,5,3,5,3,4,28,9
1,6,1,6,2,3,1,5,1,5,4,5,2,5,1,4,26,5
1,4,1,5,1,5,4,5,3,4,3,4,2,6,2,6,22,2
3,4,3,4,2,6,1,6,1,6,1,5,3,5,3,5,24,4
2,6,1,6,2,4,2,6,2,6,4,6,3,5,2,4,25,5
2,6,1,6,1,6,1,6,1,5,3,4,2,4,2,4,28,9
2,6,1,6,1,6,1,5,2,5,2,6,2,6,2,5,32,8
2,6,2,6,1,5,1,5,2,5,3,6,3,6,3,5,27,8
2,5,1,6,1,6,1,5,2,5,2,6,2,6,2,6,32,8
2,6,2,6,2,3,1,5,1,6,4,6,3,5,2,5,25,5
2,6,2,6,1,6,1,6,2,5,3,5,3,4,2,4,26,9
3,5,2,5,1,5,1,5,1,4,2,4,2,5,3,5,23,1
2,4,1,5,1,6,1,6,1,6,2,6,2,6,2,6,33,0
2,4,1,4,1,5,4,5,3,4,2,4,2,6,2,7,22,2
3,5,2,5,2,3,1,5,1,6,1,6,2,6,3,6,27,6
2,6,1,6,4,6,1,6,1,6,2,6,2,4,2,3,28,7
2,6,2,6,1,6,1,6,4,6,3,5,2,4,2,4,26,9
2,5,1,6,4,6,1,5,1,6,2,4,2,3,2,3,23,7
2,4,2,4,2,3,2,3,1,6,1,6,2,6,2,6,24,6
3,5,2,5,2,5,1,5,1,5,3,5,3,6,3,6,24,1
1,4,1,5,1,5,4,5,4,5,3,4,2,6,2,6,22,2
2,7,2,7,2,7,2,6,2,6,3,5,3,4,2,4,28,7
1,6,1,6,1,2,1,4,1,5,4,5,1,5,1,4,26,5
2,5,2,4,1,3,1,5,1,6,1,6,2,6,2,6,29,6
2,5,2,5,1,6,1,6,1,6,1,6,2,6,2,5,33,0
2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,24,1
2,5,2,6,4,6,4,5,1,6,1,6,2,4,2,3,23,7
2,5,2,5,1,3,1,5,1,6,5,6,2,6,2,5,25,5
2,4,2,4,2,6,2,6,1,4,1,5,2,6,2,6,27,8
2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,24,1
2,4,2,5,1,6,1,6,1,6,1,6,1,6,2,5,33,0
2,6,1,6,2,6,2,6,1,6,2,5,3,4,2,3,27,7
2,4,1,5,1,5,1,5,5,6,5,6,2,6,2,6,24,9
3,5,2,5,1,6,1,6,1,6,1,6,2,5,3,5,30,4
1,4,1,4,3,4,2,4,2,6,4,6,2,6,1,5,23,3
2,5,2,5,2,5,1,5,1,5,2,5,2,5,2,5,26,1
1,6,1,6,3,5,3,5,3,6,4,6,1,6,1,5,28,3
1,5,1,6,1,5,1,4,1,5,2,5,2,5,2,5,29,5
2,4,2,5,1,6,1,6,1,6,1,6,1,6,2,5,33,0
1,5,1,5,2,5,3,5,3,5,4,6,1,6,2,6,26,3
3,4,3,4,2,5,1,5,1,5,1,5,1,5,3,4,22,4
2,4,1,5,2,5,4,5,3,5,3,6,2,7,2,7,25,2
3,4,2,4,2,4,2,3,2,4,2,7,2,7,3,7,22,6
2,6,2,6,4,6,4,5,1,6,1,6,2,4,2,4,25,7
2,4,2,4,2,3,2,3,2,6,2,6,2,6,2,6,22,6
2,6,1,6,1,4,1,5,1,5,4,5,2,5,2,5,27,5
2,5,2,5,1,6,1,6,1,6,1,6,2,6,2,4,32,0
2,3,2,5,1,6,1,6,1,6,1,6,2,6,2,5,31,0
2,4,2,4,2,3,2,3,2,6,1,6,2,7,2,6,24,6
1,5,1,5,1,5,2,6,2,6,1,5,1,5,1,5,32,8
2,6,1,6,1,4,1,5,4,5,4,5,3,5,2,5,23,5
2,5,2,6,1,3,1,4,1,5,4,5,2,5,2,4,22,5
2,6,2,6,4,5,2,6,1,6,1,6,2,4,2,3,26,7
1,5,1,5,3,5,3,5,3,6,4,6,2,6,2,5,24,3
2,5,1,5,1,5,1,6,2,6,5,6,3,6,2,5,27,9
2,5,2,5,1,6,1,6,1,6,1,6,2,6,2,6,34,0
2,5,2,5,4,5,3,5,1,6,1,6,2,4,2,3,22,7
2,3,2,3,1,3,1,2,1,6,1,6,2,6,2,5,22,6
4,5,3,4,3,4,2,6,1,6,1,6,1,5,4,5,22,4
3,4,2,4,2,3,1,2,1,5,1,6,2,6,3,6,21,6
3,5,1,5,1,6,1,6,1,6,2,6,2,6,2,5,32,0
2,5,2,5,1,5,1,5,3,6,2,6,2,6,2,6,29,8
3,4,3,4,2,6,1,6,1,6,0,6,1,5,3,4,27,4
3,4,2,4,2,3,1,3,1,5,1,6,2,6,3,6,22,6
2,5,2,5,1,5,1,6,1,6,2,6,2,6,2,6,32,0
2,4,2,4,2,3,1,2,1,6,1,6,1,6,2,6,25,6
3,4,3,4,2,6,1,6,1,6,1,5,3,5,3,4,23,4
2,5,1,6,4,6,3,5,2,4,1,3,1,6,1,6,26,2
3,5,3,5,3,4,2,6,1,6,1,6,1,6,3,5,26,4
3,6,2,6,1,5,1,6,2,5,3,5,3,4,3,4,23,9
2,5,2,5,1,5,1,4,2,5,2,6,2,6,2,6,28,8
4,6,3,6,2,6,1,5,1,5,4,5,4,6,4,5,21,1
2,5,2,5,2,5,1,4,2,4,2,5,2,5,2,5,23,8
1,4,1,4,1,4,3,4,3,4,2,4,1,6,1,6,23,2
2,6,2,6,1,3,1,5,2,5,4,5,3,5,2,4,22,5
2,5,2,5,1,6,1,6,1,6,1,6,2,6,2,5,33,0
1,4,1,5,1,5,3,5,2,4,2,4,1,6,1,6,27,2
2,4,1,5,1,5,2,5,2,5,4,6,2,6,2,5,25,3
2,5,2,5,2,5,3,5,3,6,3,6,2,6,2,5,24,3
4,6,2,6,1,5,1,5,3,5,3,5,3,5,3,5,22,1
1,4,1,4,1,4,3,4,2,4,1,5,1,6,1,6,26,2
3,6,2,6,2,6,1,6,2,5,4,5,4,5,4,5,22,9
2,5,2,5,2,6,1,6,1,6,1,6,2,6,2,5,32,0
3,6,2,6,2,6,1,6,2,5,4,5,4,5,4,5,22,9
1,4,1,4,1,4,2,4,2,4,2,3,1,6,1,6,24,2
2,6,1,6,1,3,1,5,3,6,4,6,2,5,2,5,26,5
1,3,1,4,1,4,3,3,2,3,1,3,1,6,1,6,21,2
4,6,4,6,3,6,2,5,1,5,1,5,4,5,4,6,21,1
3,4,2,4,2,3,1,3,1,5,1,6,2,7,2,6,24,6
2,6,1,6,1,4,1,3,1,4,2,5,3,5,2,5,25,5
2,6,1,6,1,5,2,5,4,5,3,5,2,4,2,3,22,9
2,5,2,5,3,5,3,6,2,6,3,6,2,6,2,6,26,1
2,5,2,5,2,6,1,6,1,6,1,6,1,5,2,5,32,0
3,6,2,6,1,5,2,5,4,5,3,4,3,5,3,5,20,1
2,5,2,5,2,4,2,4,1,5,1,6,2,6,3,6,26,8
2,6,2,6,5,6,3,6,1,6,1,5,2,4,2,4,25,7
2,5,2,5,4,5,3,6,2,6,2,5,2,4,2,3,20,7
2,6,1,6,1,3,1,4,2,4,3,5,2,5,2,5,24,5
1,5,1,5,1,6,3,6,3,5,3,5,3,5,1,5,26,3
2,4,1,5,1,5,3,5,2,4,2,4,2,6,2,5,23,2
2,4,2,4,1,6,1,6,1,6,2,5,3,5,3,4,25,4
2,5,2,5,4,5,3,6,1,6,2,4,2,4,2,3,20,7
2,5,2,5,2,5,4,5,3,5,2,6,2,6,2,5,23,2
2,5,1,5,1,6,1,5,4,5,3,5,2,6,2,5,26,2
3,7,2,7,1,6,2,6,4,6,4,6,3,5,3,5,26,3
2,5,1,6,1,6,2,5,1,4,1,4,1,4,2,4,27,8
3,5,2,5,1,5,1,4,1,4,2,4,3,5,3,5,21,1
3,4,3,4,2,4,2,3,2,6,2,7,2,7,3,7,23,6
1,4,2,6,2,6,2,6,2,6,2,5,1,5,1,5,30,1
2,4,1,4,1,3,1,6,1,6,2,5,3,4,2,4,23,4
2,6,2,6,4,6,4,6,3,5,2,4,2,5,2,5,22,2
2,6,1,6,1,6,4,6,4,5,3,5,3,4,3,4,21,9
2,4,2,6,1,6,1,6,1,6,2,6,3,4,3,4,27,4
1,6,1,6,1,6,2,5,2,5,4,5,1,5,1,5,30,3
4,6,3,6,1,6,1,6,1,6,4,6,4,6,4,6,26,1
2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,24,1
1,5,1,5,0,3,1,3,2,4,3,5,2,6,2,5,24,5
2,7,2,7,5,6,4,6,2,6,2,5,2,4,2,3,23,7
2,6,2,7,5,6,3,6,3,5,3,5,2,4,2,3,20,7
3,5,2,5,2,3,1,3,2,4,2,6,2,6,3,6,21,6
1,5,1,5,1,5,2,5,2,4,2,4,1,4,2,4,24,8
1,5,1,6,1,5,3,5,3,5,3,5,2,5,2,4,24,3
2,5,1,5,2,5,3,5,2,4,2,3,2,6,2,6,23,2
2,6,2,6,5,6,2,6,2,6,3,5,2,4,2,4,23,7
2,5,1,5,1,6,1,6,1,6,1,6,2,5,2,5,33,0
3,4,2,4,2,3,1,6,1,6,1,5,1,5,3,4,23,4
2,5,2,5,2,5,4,5,4,5,2,5,2,5,2,4,19,9
3,6,2,6,5,6,5,6,2,6,2,5,3,5,3,4,19,7
2,5,1,5,1,6,1,6,2,6,3,5,2,5,2,4,28,9
2,4,1,5,2,5,3,5,4,5,4,5,2,5,2,4,18,9
3,4,1,5,1,5,1,6,1,6,1,6,2,6,3,5,30,0
2,5,2,6,1,6,1,6,1,6,1,5,1,5,2,4,32,0
1,5,1,6,1,4,2,3,2,4,2,4,1,4,2,4,22,5
3,4,2,5,2,5,2,6,2,6,2,6,2,6,2,5,26,0
2,5,1,6,1,6,3,5,3,5,4,5,2,5,2,5,24,3
2,5,2,5,2,5,2,5,4,5,4,5,3,5,2,5,19,9
2,7,2,7,2,7,2,7,3,6,3,5,3,4,2,4,28,7
2,5,2,6,2,6,2,5,2,4,2,4,1,4,2,4,23,8
2,5,2,5,1,3,1,4,1,6,2,6,2,6,3,5,26,6
2,6,1,6,1,5,3,5,3,5,4,6,2,5,2,4,24,3
2,5,1,5,1,5,3,5,3,5,5,6,3,6,2,5,22,3
3,5,2,5,1,3,1,3,1,4,2,6,2,6,3,6,23,6
2,5,2,4,2,3,1,3,1,5,2,6,2,7,3,6,24,6
2,6,2,6,2,4,2,4,3,4,2,4,1,4,2,4,20,5
2,5,1,5,2,5,3,5,2,4,2,4,2,6,2,6,24,2
3,5,2,5,2,6,1,6,1,6,1,6,2,5,2,5,30,0
1,5,1,5,1,3,2,4,3,4,3,5,2,5,2,5,21,5
2,5,1,4,1,5,2,5,3,5,3,5,2,5,2,5,23,1
3,5,3,4,2,6,1,6,1,6,1,5,1,5,3,5,27,4
2,5,2,5,1,6,1,6,1,6,1,6,2,6,2,5,33,0
2,5,2,5,4,5,3,5,2,6,2,6,2,4,2,4,21,7
3,5,3,6,2,5,1,5,1,5,3,5,3,6,3,6,24,1
2,5,2,6,2,6,2,5,2,5,1,5,1,6,2,6,30,8
3,5,3,5,2,5,1,5,1,5,3,5,3,6,3,6,23,1
2,5,1,5,1,6,2,6,3,5,2,5,2,6,2,6,29,8
1,6,1,6,1,5,1,5,2,6,2,6,1,6,1,5,35,5
2,5,2,6,2,6,3,5,2,5,1,5,1,6,2,5,28,8
2,3,2,3,1,3,1,2,1,5,1,5,1,6,2,5,21,6
2,3,1,4,1,4,2,4,3,4,2,6,1,6,1,6,24,2
2,6,3,6,4,5,2,6,2,6,2,6,2,4,2,4,24,7
2,5,2,6,1,6,1,5,2,5,2,5,2,6,2,6,30,8
3,4,2,6,2,6,1,5,1,6,1,5,3,4,3,4,24,4
3,4,3,4,2,5,2,5,1,6,1,6,2,5,3,4,22,4
2,4,2,5,1,6,1,6,1,6,1,6,1,5,2,5,32,0
3,5,3,6,3,5,2,5,1,5,3,5,3,5,3,6,21,1
3,5,3,5,2,5,1,5,2,5,4,5,3,6,3,6,21,1
2,6,2,5,1,3,1,5,1,6,2,6,2,6,2,6,30,5
2,4,2,3,1,3,1,2,1,5,1,6,2,6,2,5,22,6
1,4,1,4,1,5,1,4,3,4,3,4,1,6,1,6,25,2
2,5,1,5,1,6,1,5,2,5,2,5,2,6,2,6,30,8
1,4,1,4,1,4,2,5,2,6,2,6,2,6,1,6,29,3
2,4,1,4,1,4,3,4,3,6,3,6,1,6,1,5,24,3
2,5,2,6,1,6,1,6,1,6,1,5,2,5,3,4,30,0
2,4,1,4,1,4,3,5,3,6,5,6,1,6,1,5,23,3
2,4,2,3,2,3,1,2,1,6,1,6,1,6,1,5,24,6
3,4,2,5,2,5,1,5,1,6,1,6,1,5,2,4,27,4
3,4,3,4,2,5,1,5,1,5,1,6,1,5,3,4,23,4
2,4,1,5,1,5,3,5,3,6,5,6,2,6,1,6,25,3
2,3,2,3,1,2,1,2,1,6,1,6,1,6,2,5,22,6
3,4,2,4,2,5,1,5,1,6,1,6,1,5,3,4,25,4
2,6,2,5,4,6,2,6,2,6,2,4,2,4,2,4,23,7
2,3,1,3,1,2,1,5,1,6,1,6,1,6,2,6,27,6
2,4,1,4,1,4,1,5,3,4,3,4,2,6,2,7,23,2
2,4,1,4,1,4,1,4,2,5,1,6,1,6,1,6,29,8
1,4,1,4,2,4,2,4,2,5,4,6,1,6,1,6,25,3
2,4,2,4,2,4,1,4,1,4,3,5,3,6,2,6,21,1
2,4,2,4,1,4,1,4,1,4,3,5,3,6,2,7,23,1
3,4,2,7,2,7,1,6,0,6,0,5,3,5,3,4,30,4
1,4,1,4,1,4,3,4,2,4,2,3,1,6,1,6,23,2
3,6,2,5,2,5,1,5,1,5,3,4,3,5,3,5,22,1
3,6,1,6,1,6,1,6,4,6,5,6,5,6,3,6,25,9
2,6,2,6,1,6,1,6,2,6,5,6,2,6,2,6,31,9
2,5,2,6,1,6,1,6,1,6,1,6,2,5,2,5,33,0
1,4,1,4,1,4,2,4,2,4,2,4,1,6,1,7,26,2
3,7,2,7,2,6,3,6,1,6,1,5,3,5,3,4,28,7
2,6,1,6,1,2,1,5,2,5,4,5,2,5,1,5,25,5
3,5,2,7,2,7,1,6,1,6,1,5,3,5,3,4,29,4
2,5,1,5,2,4,2,4,2,6,4,6,2,6,2,6,25,3
2,5,1,6,1,6,1,6,1,6,1,6,1,6,2,5,36,0
2,5,2,5,2,5,2,4,2,5,1,5,1,6,2,6,27,8
2,6,2,6,2,3,1,5,1,6,2,6,1,6,2,5,30,5
2,5,1,6,1,6,1,6,1,6,1,6,1,6,2,5,36,0
2,5,2,5,2,5,3,5,3,5,2,6,2,6,2,7,26,8
3,5,2,7,2,7,1,6,1,6,1,5,3,5,3,5,30,4
1,5,1,5,1,5,1,5,3,5,2,4,1,6,1,6,30,2
2,6,2,6,1,5,1,6,2,6,2,6,1,6,1,5,34,5
1,3,1,4,1,4,1,4,3,4,2,4,1,7,1,7,26,2
1,5,1,5,2,4,2,4,2,5,4,6,3,6,1,6,25,3
4,5,3,7,2,7,1,6,1,6,1,6,4,5,4,5,27,4
3,6,2,6,2,5,4,5,2,6,1,5,2,4,3,4,22,7
1,6,1,6,1,3,1,5,2,5,4,6,1,6,1,5,30,5
3,4,2,4,2,4,1,4,1,5,4,5,3,6,3,6,19,1
2,5,1,5,1,4,2,4,1,5,1,5,1,6,2,6,29,8
2,3,1,4,1,4,3,4,3,4,2,5,2,7,2,7,22,2
3,5,3,5,2,5,1,5,3,5,3,5,3,6,4,6,20,1
2,7,2,7,2,6,2,5,2,6,3,4,2,4,2,3,25,7
2,4,1,5,1,5,1,5,2,5,3,5,2,6,2,6,27,2
2,5,2,6,1,6,1,6,1,6,1,6,1,6,2,5,35,0
2,4,2,5,1,5,1,6,1,6,1,6,1,6,2,5,32,0
4,6,1,5,1,5,1,5,4,6,4,6,4,6,4,6,22,1
2,4,1,4,1,5,1,5,3,4,3,4,2,6,2,6,23,2
3,4,3,4,2,4,2,5,1,5,1,6,1,6,3,5,23,4
2,5,1,5,1,6,1,6,1,6,1,6,2,6,2,5,34,0
2,5,2,6,2,6,1,6,1,6,1,6,2,5,2,5,32,0
1,5,1,6,1,6,2,5,2,5,1,6,2,6,2,6,33,8
2,5,1,6,1,6,1,6,3,6,5,6,1,6,1,5,31,9
3,4,3,4,2,4,2,4,1,5,0,6,1,6,3,4,22,4
3,4,2,4,2,3,1,5,1,6,2,6,2,6,2,6,25,6
2,4,1,5,1,6,1,6,1,6,1,6,1,6,2,5,34,0
3,5,3,4,2,4,2,4,1,5,1,6,0,6,1,5,26,4
2,7,2,6,3,6,2,6,2,6,2,4,2,3,2,3,24,7
2,5,1,5,4,5,3,5,3,6,1,6,1,6,2,5,26,3
2,7,2,6,2,6,2,5,2,6,3,5,3,4,2,4,25,7
3,5,3,5,3,5,2,5,2,5,1,6,1,6,4,5,23,4
3,4,3,4,2,4,2,5,1,5,1,6,1,6,3,4,22,4
2,6,2,6,2,6,2,6,2,6,3,5,3,4,2,4,25,7
2,6,1,6,1,6,1,5,2,5,1,5,1,5,2,5,32,8
2,4,1,4,2,5,2,5,3,5,2,5,2,6,2,6,24,2
2,5,2,5,1,5,1,5,2,5,3,5,3,6,3,6,25,1
4,6,4,6,3,5,1,5,2,5,4,5,4,6,4,6,18,1
1,5,1,5,1,5,1,5,2,6,5,6,2,6,1,6,30,5
2,4,1,5,2,5,2,5,2,6,1,6,1,6,1,5,30,3
2,4,2,5,4,5,2,5,2,6,5,6,1,6,2,6,23,3
2,6,1,6,1,6,2,6,2,6,2,6,2,5,2,5,32,8
1,5,1,5,1,5,2,5,2,6,5,6,2,6,2,6,28,3
2,5,1,5,1,5,1,5,3,6,2,6,2,6,2,6,30,8
2,4,1,4,1,5,1,6,5,6,5,6,1,6,2,6,25,5
2,5,1,5,1,5,2,4,2,5,1,5,2,6,2,6,28,8
3,5,2,5,2,5,3,5,2,4,1,4,0,5,0,5,25,2
2,5,1,6,1,6,2,6,5,6,5,6,2,6,2,6,27,9
2,4,1,5,1,6,1,6,1,6,1,6,1,6,2,6,35,0
1,5,1,6,1,6,4,5,4,5,5,6,2,6,2,6,25,3
1,4,1,4,1,5,1,6,5,6,5,6,2,6,2,6,25,5
2,5,1,6,1,6,1,6,1,6,1,6,1,5,2,5,35,0
3,4,3,4,2,4,2,5,1,6,1,6,3,4,3,5,20,4
2,4,1,6,1,6,1,6,1,4,1,5,1,5,1,5,32,8
2,4,1,5,1,5,2,5,3,6,5,6,2,6,2,6,25,9
1,4,1,5,1,5,1,4,3,4,1,4,1,6,1,6,28,2
2,3,1,4,1,4,2,4,3,4,3,5,2,7,2,7,22,1
3,5,2,4,2,3,2,5,1,6,2,6,2,7,3,6,25,6
2,6,1,6,1,5,1,4,2,4,2,5,2,6,2,6,29,8
2,5,2,5,2,4,2,5,4,6,5,6,2,6,2,6,22,5
3,4,3,4,1,4,1,6,1,6,2,6,3,5,3,5,23,4
2,6,2,6,4,6,2,6,2,6,3,5,2,4,2,3,23,7
2,3,2,3,2,4,2,4,3,4,3,5,2,7,2,7,19,1
1,3,1,4,1,4,2,5,3,5,2,5,1,6,1,7,27,2
2,5,2,5,2,5,2,6,5,6,2,6,1,6,2,6,27,5
2,4,1,5,1,5,2,5,5,5,5,6,1,6,2,6,23,9
2,4,2,4,2,5,1,6,5,6,1,6,1,6,1,6,28,5
2,4,2,4,2,4,2,4,3,5,3,5,2,7,2,7,22,1
2,5,2,4,2,3,2,5,2,6,2,6,2,7,2,7,27,6
2,6,2,6,2,6,2,6,1,4,1,5,1,5,2,5,30,8
2,5,1,6,1,6,3,5,3,5,3,5,4,6,2,6,25,3
2,4,1,5,1,5,3,4,3,5,5,6,2,6,2,6,22,3
2,5,2,6,2,6,2,5,2,4,2,5,1,5,2,5,26,8
4,5,3,5,3,5,1,6,1,6,2,5,4,5,4,5,20,4
2,5,2,6,2,6,2,6,5,6,5,6,1,6,2,6,26,9
2,5,2,4,2,5,2,6,5,6,5,6,3,6,2,6,21,5
3,4,2,4,2,4,2,3,1,6,2,6,2,7,3,6,23,6
2,4,1,4,1,4,1,4,3,5,3,6,2,6,2,7,25,2
2,5,1,5,1,6,1,6,2,6,4,6,2,6,2,5,30,9
1,4,1,4,1,4,1,4,2,4,2,4,1,6,2,7,26,2
2,5,1,5,1,5,1,5,4,5,3,6,2,6,2,6,27,2
2,5,2,5,2,5,2,5,2,5,2,5,2,6,2,6,26,1
2,4,1,5,1,5,1,6,1,6,1,6,2,6,2,6,33,0
2,5,1,5,1,6,1,6,1,6,1,6,1,5,2,5,34,0
2,5,2,5,2,6,4,5,3,6,4,6,2,6,2,6,24,3
2,6,2,6,4,6,2,6,2,6,3,5,2,4,2,4,24,7
3,4,3,5,2,6,2,6,1,6,1,5,3,4,3,4,22,4
2,4,1,4,1,5,1,5,3,5,2,6,2,6,2,7,28,2
3,5,2,5,2,4,1,3,1,6,1,6,2,6,2,6,27,6
2,5,1,5,1,5,2,6,2,6,2,6,2,6,2,5,30,3
2,5,2,5,2,5,1,5,2,5,2,5,2,5,2,6,26,1
3,4,2,5,2,5,1,6,1,6,1,5,3,4,3,4,23,4
2,5,1,5,1,4,1,5,1,5,4,5,2,5,2,5,25,5
3,4,2,5,2,4,1,3,2,6,2,7,2,7,3,6,25,6
2,5,1,5,1,5,1,6,2,6,2,6,2,6,2,6,32,8
2,4,2,4,1,4,1,4,2,4,2,4,2,4,2,4,18,1
1,4,1,4,1,4,2,5,2,6,5,6,2,6,1,5,25,3
3,5,2,5,1,5,1,5,1,5,2,4,2,6,2,6,27,2
2,4,1,5,1,5,1,5,2,6,2,6,2,6,2,6,30,8
2,7,2,6,4,6,2,6,2,6,3,4,2,4,2,3,23,7
2,5,1,5,1,2,1,4,1,4,3,4,2,4,2,4,19,5
3,4,3,4,2,5,2,5,1,6,1,6,3,4,3,4,20,4
2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,6,25,1
3,4,2,6,2,6,1,6,1,6,4,6,3,5,3,5,25,4
2,5,1,6,2,6,3,5,3,6,1,6,1,6,2,6,31,3
3,5,3,6,2,6,2,6,1,6,1,6,1,6,3,5,30,4
2,6,2,6,2,6,2,6,3,6,3,4,2,4,2,4,24,7
2,4,2,6,2,6,2,5,2,5,1,5,1,5,2,4,26,8
1,5,1,5,1,3,1,4,1,5,4,5,3,5,2,4,22,5
2,5,2,6,2,6,2,6,3,6,2,6,1,6,2,5,30,9
2,4,1,4,1,4,3,4,3,4,2,4,1,7,2,7,23,2
2,5,2,5,2,5,2,5,2,4,2,4,2,4,3,4,19,8
2,5,2,5,1,6,1,6,1,6,1,6,1,5,2,5,33,0
2,5,2,5,2,5,2,5,2,4,1,4,2,5,2,5,23,8
2,4,2,4,1,6,1,6,1,6,1,5,3,5,3,4,26,4
2,3,2,5,2,5,1,5,1,6,1,6,3,4,2,3,23,4
2,5,1,5,1,6,1,6,1,6,1,6,2,6,2,5,34,0
1,6,2,6,2,4,1,5,2,5,4,5,2,6,1,5,27,5
2,5,1,6,1,5,2,5,2,4,1,4,1,5,2,5,27,8
2,6,2,6,3,6,3,5,3,6,2,6,1,6,2,6,29,3
2,5,1,5,1,6,2,6,3,6,5,6,5,6,2,6,25,9
2,4,1,3,1,6,1,6,1,5,2,4,2,4,2,3,23,4
3,5,3,6,2,6,1,6,1,6,1,6,3,5,3,5,28,4
2,5,1,5,1,6,1,5,4,5,3,5,2,4,2,7,26,2
2,5,1,6,1,6,1,6,5,6,5,6,1,6,2,6,29,9
2,5,1,5,1,6,2,6,3,6,5,6,4,6,2,6,26,9
3,4,2,4,1,6,1,6,1,6,1,5,3,5,3,4,25,4
1,5,2,5,3,5,1,6,1,6,2,3,1,3,1,3,24,7
2,5,2,5,2,5,3,5,2,4,2,5,2,5,2,5,22,8
2,6,2,6,4,5,1,5,1,6,1,5,2,3,2,3,24,7
2,5,2,5,2,5,2,5,2,4,2,4,2,5,2,5,22,8
2,4,2,5,1,6,1,6,1,6,1,6,2,6,2,5,32,0
